,pr_number,title,base_sha,head_sha
1972,1891,rename Collectors to MoreCollectors,1856d055923715759ed71a42ab1ff0deabf809f9,68af82a779fc632759c607d31ed6258a015a35c4
1973,1872,SONAR-8952 better rule indexing,c98857962b32056da0858a3286ac634b2b52dc66,4846574875485bc02b69659f4403f9c85a14b40e
1974,1868,SONAR-9002 Add a better log information,278730512c7142c6eed0ef29014c80dfd5d9b5a2,fce11b493bcf4dcecb82ec3989d4aba825826d9e
1975,1898,revert api/rules/app flags,619a2b2bdf11bb3d4eb61ae3610ca38f23c2370a,f07b4ce7c091f2b9d25b1c222495c1d065a4d4b2
1976,1888,Add Billing as a privileged plugin,43f11774c142d50ad32c6c507d541960f0ffcf4a,1bcea8eb2e7a2f3741030f0181b76fa857779111
1977,1857,SONAR-8844 Fix project tags selector,48699b502c866ea5a309c57f8ad5e737d1933280,373fb424d6360c1c568592b2ffdba41c8dfa5d3f
1978,1887,"Revert ""Add autofocus in project search on projects page""",73b3b83eeae7d6d09f67a4f6ed3dd0dfac399388,9b0f72d3da05924233f813c504546ad7d52f4957
1979,1882,Add format rule : react lifecycle methods should be ordered,0abc21b94ebf3ec8cedaecfe3b8eeb957832309d,90938cd4a0071ea4223c938b5b179b69e8452b27
1980,1864,MMF-724 support quality profiles and rules for organizations,37fb35fcd8166265ebbf15ad9f3e7f83e0ef0aec,aad9f8a53a2fb7235a155503faa19558cc3abb39
1981,1900,Create members group when creating org,3cad17df069525476a0376dd636077b5f3084cbe,5b9e2cb888c46e959c99a009031480f2b3ee6aee
1982,1890,remove SCHEMA_MIGRATIONS insert from rows-h2,139261bbc13192621ef795d6d45298e1d8e1b7f3,75199ada9ea789fee9532e3217c79282e35a9eca
1983,1851,SONAR-8990 Add the list of members of an organization,bc5356a7c0c644e19dd2ce20716ba1b3e0d1cdc1,c531ed9d374022bb05c04362f6f09af44a904875
1984,1862,Add default group in organizations,2d9aac19d6f53c55517a22fd714a23406a45c813,1f7088391a5644167ad33503c73d548ad780ac83
1985,1879,SONAR-8994 Fix groups count when the user is just added,fe716c6dc43d4d7acb437136b1c87902e8ff0bc4,8a0dd2cc75984dab33e8aae2aac56aee90c96f52
1986,1873,SONAR-9050 decrease memory consumption of WS api/measures/component_tree,29bcb44528a2bf2d1ac7aa7715f38f5164e498aa,f66ebfe007582bde5dd4be00ebc0d1d5220357ee
1987,1856,SONAR-8435 status is STARTING if migration is done but SQ isn't up,90206399e25369da8d7783a553c8ed688680997e,c98857962b32056da0858a3286ac634b2b52dc66
1988,1858,MMF-721 apply feedback,8f128760500aa9053dea151d309fd16f0ebe5178,2270aefa26eed21ee60888e3a2372bedcc259860
1989,1867,Small fixes relating to project tags,1344e8d8b8f8d75129405024adfa566ce3593384,bc5356a7c0c644e19dd2ce20716ba1b3e0d1cdc1
1990,1875,SONAR-8987 workers reset own tasks in progress,ea65fd6387bc16d3e37cb6f25a7e16e67ce18320,3c8e0fb4816ad19ca794ab72d4aabe726631489f
1991,1885,Add convenient methods to rule/issue testing utilities,37fb35fcd8166265ebbf15ad9f3e7f83e0ef0aec,510d74e4db1c813bbb9281ed388b039531ce34b2
1992,1869,SONAR-8952 better rule indexing,278730512c7142c6eed0ef29014c80dfd5d9b5a2,6fe08c57e273a913c225f276bf75264ad01096eb
1993,1852,SONAR-9006 SONAR-8864 add canCustomizeRule and canCreateCustomerRule to rules/app,1efd342f1c0af6f84bd8f6107ffe42e9d5d4b2b9,099ae301cc257e62c8bf9db2f2d34ef9f44e8e49
1994,1855,optimize js bundles,48699b502c866ea5a309c57f8ad5e737d1933280,23d2e9e28b7735a7cd9a7fe3c83bbb324eb13f04
1995,1853,Filter organization members when selecting users for permissions and group management,e752bd0069aee8e54acd712a9791a330000fae95,59b1a417be9946b9bb22e5476cb603f88f71a1ce
1996,1861,SONAR-8857 improved it debugging,2d9aac19d6f53c55517a22fd714a23406a45c813,df2c0cc9b697421fb33849434e89c223abcc8e4f
1997,1897,"SONAR-9019 Create ""members"" groups on existing organizations",96077638c73e7195d96101d4f59eb928ad18a58b,3cad17df069525476a0376dd636077b5f3084cbe
1998,1881,SONAR-8985 + SONAR-8986 (part1) : Unique identifier for a CeWorker,3c8e0fb4816ad19ca794ab72d4aabe726631489f,ae2ca55aa6aa57ec680bc85d84e3246fc5ef91a9
1999,2365,improve tests of api/components,550501dc6dbc11dd29751dd8892e56c14d052805,dbd496d962fdb70f901e9a54b1adfa181281bb59
2000,2368,SONAR-9616 Delete branch content when deleting project,cea5cc4651cc51bdcab2641a9be55ba9549c474c,f0358ba87cd4fe4514d3e11dd108ed9c3bbbd4d2
2001,2367,MMF-753 start stop cluster improvements,4f2fb99e70dc6a477792b4741db3239fe3676f0b,59dcb93a2dc90f7752565db63c9f75fd38c1399a
2002,2398,BUILD-513 only execute postgresql tests on PR,008f13434b7a6ba482a5c9535708746627f32665,3c5b9fb687491ba2039c67e3e3aa82153bf0060b
2003,2356,Hardening 1,90306cb436e4fadceda6c106adc407618674f0d0,d22eef752750e29904bdeb463686dfc2e9d6cb06
2004,2374,Feature/jl/fix tree request,7d819c3bf18eccda9f6b86609855af2d74569e73,a34e23dcb98208ad7ab9454b7b2b86f3afa74449
2005,2384,SONAR-9590 right support for es jvm options,d8fb698f07141c1e48cab3404b4641dc6d8532f7,44debd80f6e394a930fec1f061826f5f5aa52c6e
2006,2390,SONAR-9736 Build UI for long-living branches,87e3e7423c4871c7842306a793911409840d9548,b6ee44819de87c013f24611e8627e4fc80a745f0
2007,2357,Skip unchanged files and dirs on short living branches,be09d1f6ed4ca7b2b505dc9cd2448535b0a40ab0,067f516c54268d3c533cc45b63a4cb3669e5a695
2008,2364,Hardening 3,b7180e84a86cc6aef209f24ddba9da06aeb46010,006ad3e904956d564d5878e00e87e5bd2fd6d380
2009,2360,Hardening,90306cb436e4fadceda6c106adc407618674f0d0,28c7d0cbf3bc45b3900cf9d40554f396ce9f70d0
2010,2358,Configure for use with Typescript,c26fb2558134abbbd0027a50daee65eb3085bcf3,330ba9f626b6340562b411b873418c96eafc6513
2011,2355,CVE-2017-9801 (commons-email),90306cb436e4fadceda6c106adc407618674f0d0,24a074ea39b8bf9146f62b677f9e294e9581f468
2012,2353,Validate branch + incremental configuration,0bc74b3292a16506386ce77c493f1eff090177c6,59ab7942181bab86b3d840823bef3021cabb867f
2013,2389,SONAR-9283 harden Props against non trimmed strings,c20afce399c3e73ee946d4cb7a0a4578bbbe7348,d8fb698f07141c1e48cab3404b4641dc6d8532f7
2014,2372,"make quality gate ITs more reliable, by not using default qg (2)",cdd64591259fd683889be330ace758876efb364b,694e12fefa523a215dfd880f59e2fcefd3c107b5
2015,2388,SONAR-9721 Send Server UUID to Chesnut once a week,839e15712038f12609f5dd76e49787a69c2b2595,86db85fe9c19cb8abcec3eb4658170ff7bb0710b
2016,2393,Hardening 4,1ddf3ee7dbf26116afb767003a8a0698965c4f70,6a6f40ae8382c4fbf49f124e84cf8a3732c9e89d
2017,2376,"add typings, update tsconfig",d29ce911fa7c35724ed1b02ec792c5f5c530e2cf,bcde60196468e54c0a323337f297d6ea44d28c56
2018,2381,Sanitize SearchActionComponentsTest,fcb9998f88cd4677c28f4f3a45928242121abaeb,ce0802ff0e3ee95e6fa0de9f286328bf9f1970f3
2019,2354,Fix issue tracking for short living branches,0bc74b3292a16506386ce77c493f1eff090177c6,10e525e37bc87ee4239eb0bdeb9977fed4648027
2020,2380,SONAR-9653 Delete the branches that are inactive for too long,2564b869aa29f6bcae2c0c6914c61cc08d9aefc2,10e001905a0c13c8320b8d1a7437a11a6efe22be
2021,2362,SONAR-9708 apply feedback,c26fb2558134abbbd0027a50daee65eb3085bcf3,86550b621aba61d20a9499d35d95b26ac9157d4a
2022,2363,Hardening 2,fae038c5e6c24dc805eb635b6efcd5bdca7ba615,30b2a89ed5fa9996ef3ec9f6f495fbce7baf85a5
2023,2359,Add medium test for branches,4e9b7b436e4b3b8cf4259154e8c4b82d595c7323,4f0b005ed891797348bbd2a002e925c706affbb9
2024,2361,Feature/dm/branches,cea5cc4651cc51bdcab2641a9be55ba9549c474c,409cc80d664a67b1d2d87450ba7d588e6c402a68
2025,2383,SONAR-9616 Renaming of project/module key must be propagated to branches,d2f3b94b7701b4eb2f05e71c7537003425d5d3dc,8f4f3b118dcd084090433ee3ad5119c693b05975
2026,2396,Enable MSSQL integration tests on Windows,a84dc5bdd315df1d9ceceac7aac758f604b98320,c6fb5f30a30d03e2213728f625e5290487e0b6ec
2027,2387,BUILD-495 remove code duplication in build script,fcb9998f88cd4677c28f4f3a45928242121abaeb,fd809dec141594d9c5e085e913b16d480ba25b0e
2028,2375,Fix handling of legacy branches,7d819c3bf18eccda9f6b86609855af2d74569e73,0b8c773871615fedfe000950797ae1c56995c560
2029,2395,Fix CVE-2017-9801 by upgrading commons-email,d4380ccc8fe7783b1b04148c3707e0e93b3bb98e,fc08b249aaf4871107aefc8143d9208d1f570a08
2030,2392,SONAR-9616 propagate visibility to branches,0055e290a4efc37429ec1385662b57b50194e555,3374a287d191a9ce9d4be60f6f18636d5392354b
2031,2369,SONAR-9616 Do not return project in api/projectbranches ws,73e79bc12589447d133116591861613c853e255f,4b30ecca09f8d8a9a3de6fd285e56609ea819843
2032,2377,SONAR-9239 configure log4j to log as before in es.log,c20afce399c3e73ee946d4cb7a0a4578bbbe7348,c10508367fbde9a508ad930dbc7207ca9a290d96
2033,2394,Prevent using branch db key,d086e0c33a3eecdd82842fa08cb4aa2fdd1a66f9,a66aac859f1782089bbff46fd7f7ba66633b6b73
2034,2352,SONAR-9708 Display incremental analysis badge in UI,b061ff846dbab20e26e348b9e940de671d5296de,10dbc19988796c5917bfa57c771ca8ae8aa2153e
2035,2399,move some helpers to ts,de5d7a05a38612aa9b7b89ff326c6ff309106037,95c8d04e0daaf3d9a473cbe3e53f6876501d5eab
2036,2366,SONAR-9708 Return 'incremental' field on tasks in queue,7ea165042aa3af5f656249bd0cf5acadeef29dba,15ac3797e0aec4bf743bfadcb1669cb2126e0d56
2037,2397,Test MSSQL2016,440277273355aa69d0df7996d6135f1e2fa7b7bf,0482a78177ccc777990ec38dd0753533fd83f1cc
2038,2400,Disabling temporarly incremental analysis,d8fb698f07141c1e48cab3404b4641dc6d8532f7,5ef198c2b6e81a12a2c23b53aa7b020831361043
2039,2386,SONAR-9734 Server temp storage grows on Windows due to cache under temp/ce not cleaned up,3d352a5b92e8eef98a6048d65768d5d212e84885,a3c452719d6d5389bfc6ae051126b37adac4469f
2040,2373,SONAR-9628 Branches must not appear in administration of projects,76a44c93c68b1b5ca446c0baa88ff0684a5160b7,92d60ebaf25a7d8f7134616facaa6ca6ea2a5068
2041,2371,SONAR-9702 Build UI for short-lived branches,c989573f88924b7e678493dbfeadcd195535c788,73a3c75df460c581c514782a0f6e07c7f46b6248
2042,2382,Feature/jl/fix issues search ws,d2f3b94b7701b4eb2f05e71c7537003425d5d3dc,d0beaec5c1349fe8cebddbf794c2726580a82543
2043,2378,translate all routes files to ts,f98b26b3f33e0eb2788ca93a4b115585c527c737,ef1b09c3516f8ccd1c81de5d99f69dfcd4da4896
2044,2370,SONAR-9708 Fix api/ce/activity when queue has no project,4085269c08104482e8c88b268642ecc39ff90770,b4353aaa35525549bddeb018408d121f9ebbcec9
2045,2385,translate api/ to ts,7983068e4d2a45531ba0942688e659adf9ee61a2,dc0405026b599b37fd79c0e6ed90b9bd38a0bd7c
2046,2391,SONAR-9616 Write main branch to DB even if plugin is not installed,9334908cd6ae16d91f0fe99840acd69b54ded6fc,2d9478e5448b031d1c2bc4daf35d0c491e2339c9
2047,2379,Feature/jl/fix ce ws with branch,2429436389fd961a96ebc98b4ac2b9bca51d2b7c,46c368dd602cca6cb549e3caa5aba492ad67f8ac
2048,2351,verify that the compute engine is resilient,fc5ab6a4ccbebc9fd5d04b30109629a679a9a4b6,4c6f86627c05bfb57b8dd361787173f7c4f46503
2049,3025,SONAR-10401 end of task log is always INFO and includes status,75873f6400090795cefd51f8e469900d1df938f4,7c39ad6cb4d0612f99f13894395bbbacfb281abc
2050,3012,SONAR-10329 Upgrade packaged analyzers to latest versions,1f271fd894cdc74682b801cbc202309b120a3738,531f0a1426434b6064fe2d0544b86e5052fb66c6
2051,3009,MMF-647 management console of webhooks ,2bc87f33684239adbfa746db78ca73290688adaa,0ccd1e97db5317157f535705d2794a4fa82e5fb5
2052,3031,SONAR-10310 Fix issue when moving a deprecated key from one rule to another,b55d57a11579a2e20938f35a3090e64e0eaa1f80,3afe7fdab1a56f237ec562b143519ac55b67d62d
2053,3024,strengthen import/order eslint rule,cc9b6d04f4f47d9f8b55a3873ae74ebad0a3990c,6f573a2ee37846249b88b5c3f999f8fb662bfa5c
2054,3020, SONAR-10302 Auto issue assignment is now based on org. membership,a8088320d081973579f49de988ad692f6c9f739f,c80d9ab6e5f6054091ea2497f1f451150206ce80
2055,3027,Add BranchType.PULL_REQUEST,f0b6c1bcce3e92fb94846b27ad40b648ef1ab327,d2d6e55207508323cc99b60cb4829bf81d7a3437
2056,3005,SONAR-10307 rename rule key at startup,f20057b318d07fdfd72f041f0d300874d614339b,d33415c1d936b2ee97885675748ab82912e8d0f2
2057,3030,SONAR-10410 Rule#getSystemTags is populated with definition tags,32ba839a03dc21fc2139bb8bf17ff7cb0855dc57,72f64c95fdef18ec950d341c1a9093f30087e1c1
2058,3046,SONAR-10407 Fix upgrade of too long permision_templates keys,4a85b3c8960f0e448319ffbe8de894e0146ff5a5,2d1dc9f3d86803ff3eebcf53020dfc8a1e80c943
2059,3033,SONAR-8964 Drop overall notifications not related to the current user on SonarCloud,3ba0210407680ae481d91658f0b623d5353a2663,f1275c9e852618d35977d70d190ad64a4d1ad48d
2060,3006,SONAR-10311 Store deprecated keys of rules at startup,9d72ae46e89e97e9d45b401dda1386f986271877,2fc490f149e7eba80c54f84264ac7aa74febe8ec
2061,3015,SONAR-10345 manage webhooks,c9a3fab8d301b47730d3cc2f49960b4f755a9298,a783a393d22c926148ef9ca70b7b06ce228e4dae
2062,3003,add min length requirement for rules search,f65a4f3e169098132892a307ce589298cb4ebe8a,bdb65f23ffee2ac9ffd087e773f7518b018c4980
2063,3036,rewrite custom metrics app in react,2e06a921076f73f901b333eb7fa236f7971ff3ac,8e9df00987f75833b834f91844b81fa137f95b47
2064,3018,SONAR-10311 support plugin downgrade,f98d0e8bef68832fbc3b7560f690a77e76f413ee,cbfb41ed643d3f45566f473aca97fd8d1783e7c5
2065,3023,SONAR-10308 support deprecated rule key in report processing,cbfb41ed643d3f45566f473aca97fd8d1783e7c5,90a7b8e3f555acbbe68ea58beeae7f25bc9fb2e5
2066,3039,SONAR-10365 Increase the size of PROJECT_BRANCHES.BRANCH_TYPE,a942c87435700de8998732c01749897d0deea872,fb4ad68a4b9ae45fa2e96fec96375feda72a1e43
2067,3002,SONAR-10357 add ruleId to BuiltInQProfile#activeRules,d9da70b78b9527e532cd4c126ecbe6449dd1594b,1af5d774c6a1447ab89c6c73b5586deb239f1ea8
2068,3013,Enable dogfooding process,791b82251ddd50f549f992e4de8dfc783e885b34,b66721cd0c88e19773b3ae1320e114bca0020d75
2069,3021,DO NOT MERGE - experiments with Artifactory,3c42d5d2e6b362d389c0058e069897bf26ef65f7,64c66c423cf7c24d58083207f0bcf0faae22e515
2070,3045,SONAR-10411 Dot not persist anymore name of provided links,bf15a093bb4e5f8a6fc4a9ccc775872ba806a5ac,568da4454f777d81aefe1b3c5247a462fe1283b1
2071,3050,Create WS api/project_pull_requests/list and delete,4a25a8be011d39748608eb08c81ca7ce0a195b3b,fd8122e67ea018491863312bc8a6c0d23e61ef59
2072,3041,"update eslint and plugins, add new rules",198f987a5e79d2816a9d7172112aff1dfc669bfd,a9f09948b22d68f1676c6e10d239d50551ba014d
2073,3029,make perf tests run again,883828c4e9fb8bbe7313cedb17ce301f3f43f400,d4055f5f79cee7de87d3aa587f03ceab6f79db4c
2074,3037,Project links improvements,94a57989f8160badd5c1e7cbb66fdbceaa3bb38d,9d6000635355881af595f3776056dca67bfba485
2075,3010,MMF-1134 Pull Request as 1st class citizen,9955fbbea60109c203cde83c110ffd4524a33422,04761180c3332ad1a4d99251e1ae95a725a91edd
2076,3011,SONAR-10310 Fail a startup if a rule uses the deprecated key of another rule,32fbe6907bd9e22375a16333d52aaa0c5f44a70f,51dff9dc5da32f31a7c1ae2611a03ff91e94679c
2077,3038,SONAR-10414 Missing l10n message in Marketplace,e7da1120eb453923f613d191da9f6886f9169d24,12f73cb69f672909b7ef416e4e3fc29575bdc86f
2078,3035,SONAR-10395 Improve time compressing plugins in SonarCloud,b55d57a11579a2e20938f35a3090e64e0eaa1f80,8a51fca8aa83b7b7a9568af88bcaefdda6b3f7c9
2079,3048,SONAR-10365 Increase the size of PROJECT_BRANCHES.BRANCH_TYPE,a942c87435700de8998732c01749897d0deea872,0e79e88379bc2ddf9988314353f1d3e16e0b48d8
2080,3034,Check instead of deleting the deprecated rule keys,b55d57a11579a2e20938f35a3090e64e0eaa1f80,0674c5926d405e2d703ea309e942f1376f44bbe9
2081,3022,Add Java API Plugin.Context#getBootConfiguration(),ea77a805bfccb66c5943eb0bcaf36df3cb905227,006c08e992191576da91d0f3886afa964015724e
2082,3047,"SONAR-10301 delete Scanner contexts, task characteristics and uploaded reports when deleting a project",ab801b91e6f61f587a3e8f059b7c0953814617fa,d5d5fbb4cd90b6c6419bd2940281fd1fd6e29d93
2083,3016,SONAR-10290 Add ability to provide help message for identity providers,834a17f22643345bec1950ad891cb797cc5578d0,a0f003a4220c2863f321a8d02a5faaa7db8a1355
2084,3028,SONAR-10364 upgrade protobuf to 3.2.0,916f7021154eae9c7c88f0f219884d972573209c,3ba0210407680ae481d91658f0b623d5353a2663
2085,3008,fix rendering of secondary measures on the Measures page,39f671dce022e19460606d9639f3727493a1faf2,3f57cbfc5f072100baaaca6086a20aac3807875f
2086,3044,6.7 SONAR-10301 delete from CE child tables when deleting project,32ba839a03dc21fc2139bb8bf17ff7cb0855dc57,8ba44de32d33154db08d10f959bf07e0eb056703
2087,3019,Support pull request analysis,91bd2ba027776d132346db18d491bd9b1a2f76c1,2ee16d8fdece41e9affa745d8e51487a11066549
2088,3007,SONAR-10257 Fix leak period date filters,28c156ac1d5ddc9123b2fd5f57f4b28c78c6419d,f0316e01feebbfe26f68148be9772c6ba49902d9
2089,3043,enable eslint rules to enforce newlines,dcdd0e9da67fab31c2d9657483cdcfc08dfcd503,c5117c49e4618b703cac82f3aa2cc7a5d531cd1c
2090,3017,rewrite groups app with react,bf512ec601e12a5b0705c6f02d58a24812f8aef3,3898a47b8e8a376855c0a1a9e47dfcf03cbb0e3d
2091,3026,Add properties to Artifactory build info,cf9eb2f6a2bc594e3007eff1494817a42a6f2d35,5936c32af5e0037a65561cbc0e2303a89e87dbad
2092,3032,SONAR-10375 Project's homepage sidebar improvements,883828c4e9fb8bbe7313cedb17ce301f3f43f400,9e3365c847b2f37bb8ddeb983e018b1602e6ddda
2093,3042,SONAR-10071 Omit stack trace when SCM provider autodetection failed,9ea8c58d99c31f1d0ca8abe2d535f11e9ca68dd7,c5bc87c47aeaced7e02b83897016b2809a6aea5f
2094,3001,SONAR-10357 add ruleId to RuleActivation,8460f1008a8a819d53ecb15510cf7ed164e97f15,d9da70b78b9527e532cd4c126ecbe6449dd1594b
2095,3004,SONAR-10374 Support pull request in the web app,86b303e2f617786a7ca3e691e960aa01083379c2,07f8cbfc58d8ffdf6fb7c95cc0727edb2aa17d0b
2096,3049,SONAR-10365 Add PULL_REQUEST type,4a25a8be011d39748608eb08c81ca7ce0a195b3b,7425b0800d090dd7dd14cdcdf34c0abacf81648d
2097,3040,SONAR-10347 Display webhook deliveries,30da20769005aa25072b2106f3c8ec7a8be41713,322c645cace0b97662ea0d1ff8dd27455ed91907
2098,3014,SONAR-10289 Update login page UI and allow to display identity providers help,93b78392bc9993f8c35865989f4c01ada493ae35,1ec28d41f40757f59d318befcf458fdfee55aad0
2099,1994,Allow WS to fail updating projects to private,ce8280033755911dad0766d342d36f442789ed26,7001907aaa09c7d211d46fa3a452d0a6fd50142d
2100,1952,Minimize plugin api,856dab0c86c60a37dae151cc06ad2fa8253b9b32,7252009bf0fea20c029020e667455cd4d8740f64
2101,1975,MMF-468 SONAR-9088 add default visibility flag for organizations,50adbae9bf9e3905e9b7b01ed056ebb1fa3542d7,a90993710977bac8a92b8652d0aba32487b5a991
2102,2000,SONAR-6100 Improve support of binary files and/or files with differen…,b10cb50ec7c26a85dd549de6633e60705994bd66,49b5aafdb115d95b5dce75a2ee0ded1808e01d66
2103,1981,upgrade jest,3e72937a66a0ca25d8cf2872f614b8edf179c2a8,cb0c7bc58db20b386c069fe98e585c7dc9a158ab
2104,1956,MMF-468 SONAR-9093 add private flag to response of api/projects/search,8615994f071d614b118afc707fed39aa0c3cf280,f8820863535b272574c353763d5c7938a40ca9eb
2105,1964,Test PR,856dab0c86c60a37dae151cc06ad2fa8253b9b32,c2ffbe8d3dc9172828dccaf222d383596c6a22f8
2106,1986,SONAR-9121 Add a flag in api/navigation/organization to know if projects can become private,796f2eba3d1646fd7643b78077c7f0210ea9039a,aa3f15ef12f8b2f52fd550b4252028ea030daa81
2107,1968,SONAR-9090 make projects private based on permissions,13a457ff76de947d23a13fd3010b7f4918593614,91dd0d24b03dcefc57b3d4cf6caffd9432d97cef
2108,1993,sort issues by creation date when coming from about page,c370fe8bd92bc9904cb07b96b562d83c719f1364,3ce4a482d5ecebc1015d7fb30413421c3927f5ef
2109,1996,SONAR-9003 Fix Xss vulnerability,3afcf9a7535fbd241f7c029c3a542e4726bf5605,d619141ffd2247c536f120995ebdb160dad44875
2110,1977,MMF-468 SONAR-9156 apply orgs default visibility on first analysis,a90993710977bac8a92b8652d0aba32487b5a991,421cf5b73a009dce033c306e4e850a375445076c
2111,1987,SONAR-9054 WS api/navigation/organization filter out billing pages for personal organization,d0c877fee5701b7e690a2e721cd9da13fa2ee5f2,c4787c85599d0f9db0b2a7be05560229e36e376e
2112,1965,SONAR-9066 Display secondary locations in the issues list,856dab0c86c60a37dae151cc06ad2fa8253b9b32,dc412503330fdc5386315625bfa89198860fdc1a
2113,1984,Hardening scanner,c370fe8bd92bc9904cb07b96b562d83c719f1364,389cd5de1a00b66b0c3a6650ccf1833b49ba2daa
2114,1978,SONAR-9136 support project visibility in default templates,a12a1044a6f3010fbdad94fd8d44a183c93704ff,89113399fa7fa595f7032cded2498bdb1e7fd1db
2115,1992,ES settings configuration SONAR-9133 SONAR-9134,8857bdee5050c71a919085803ad23d292181eaaf,5da9bd9c782a3937c88d365c49d6201e62ae7a6d
2116,1976,SONAR-9005 apply feedback to the organization rules,0f1b6de6d557cf3a3ee6c37f4b569455bca20f4c,0683beaea9561d4fdbf901b00718ca4000630032
2117,1995,SQ 6.4 web hardening 2,4bf1aaf409c0b22afb7fe4a9ae1bf8a4019452d7,162db81469743e0d868c7bad0943ea5f4adb8e4e
2118,1966,6.4 hardening 5,0f1b6de6d557cf3a3ee6c37f4b569455bca20f4c,61550f5c2df682291bcd2db40bc78c0e06e4f929
