,from_tag,from_sha,to_sha,ahead_by,behind_by,to_tag
2025,5.2,f045be98be3ba032b6b19d71574038eeeb91803b,0ad061c6a5c6a0e1c84511b1a2eb7db2f6764e35,702,0,5.4-M5
2026,5.2-RC3,ef358b002383f918448dcb5e8ac40b64a35a4c26,0ad061c6a5c6a0e1c84511b1a2eb7db2f6764e35,733,0,5.4-M5
2027,5.2-RC2,3d2b3bbd084ccf75d1921382315d3ac3037ed3bc,0ad061c6a5c6a0e1c84511b1a2eb7db2f6764e35,789,0,5.4-M5
2028,5.4-RC1,6bb02b28a33282bda2b9ed6bc995a4aee68ff172,868e4d9403268e0f17235e1993496e92cb8883be,0,249,5.4-M6
2029,5.4-M14,df6129a0913277db1ec8f8ac4b9cc0303b8c9c25,868e4d9403268e0f17235e1993496e92cb8883be,0,252,5.4-M6
2030,5.4-M14,df6129a0913277db1ec8f8ac4b9cc0303b8c9c25,868e4d9403268e0f17235e1993496e92cb8883be,0,252,5.4-M6
2031,5.4-M1,df6129a0913277db1ec8f8ac4b9cc0303b8c9c25,868e4d9403268e0f17235e1993496e92cb8883be,0,252,5.4-M6
2032,5.4-M1,df6129a0913277db1ec8f8ac4b9cc0303b8c9c25,868e4d9403268e0f17235e1993496e92cb8883be,0,252,5.4-M6
2033,5.4-M13,27858608f46ae9f1cd2c2269151e68f56f882417,868e4d9403268e0f17235e1993496e92cb8883be,0,227,5.4-M6
2034,5.4-M12,ca8c711145a11e61a3c6571cef38cf8d53b5d423,868e4d9403268e0f17235e1993496e92cb8883be,0,199,5.4-M6
2035,5.4-M11,84d4f441879de01734bb9041fc0cdfbd461386ee,868e4d9403268e0f17235e1993496e92cb8883be,0,138,5.4-M6
2036,5.4-M10,bea2847df13b73c7364193419873e3e8b47b5b73,868e4d9403268e0f17235e1993496e92cb8883be,0,101,5.4-M6
2037,5.4-M9,ed6f219718bdc9c6435e0cd32e4aa81d558fc302,868e4d9403268e0f17235e1993496e92cb8883be,0,65,5.4-M6
2038,5.4-M8,162d76a0e6964f1d42069b42ce0362fedd151f75,868e4d9403268e0f17235e1993496e92cb8883be,0,28,5.4-M6
2039,5.4-M7,366217e521da38a4b17f7e6ada0f4d6612475580,868e4d9403268e0f17235e1993496e92cb8883be,0,5,5.4-M6
2040,5.4-M5,0ad061c6a5c6a0e1c84511b1a2eb7db2f6764e35,868e4d9403268e0f17235e1993496e92cb8883be,15,0,5.4-M6
2041,5.4-M4,eaf7b87bb681e86ebef1778039de929c211b1f99,868e4d9403268e0f17235e1993496e92cb8883be,55,0,5.4-M6
2042,5.4-M3,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,868e4d9403268e0f17235e1993496e92cb8883be,95,0,5.4-M6
2043,5.4-M2,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,868e4d9403268e0f17235e1993496e92cb8883be,112,0,5.4-M6
2044,5.3,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,868e4d9403268e0f17235e1993496e92cb8883be,156,0,5.4-M6
2045,5.3-RC3,e735681d1b11ff0e90c254a3b5302e290ffa05a6,868e4d9403268e0f17235e1993496e92cb8883be,158,0,5.4-M6
2046,5.3-RC2,29a84111f6cc9298f83df515830ff40a41d0976c,868e4d9403268e0f17235e1993496e92cb8883be,165,0,5.4-M6
2047,5.3-RC1,c979578645aaf77c447b250136db32a7067619a1,868e4d9403268e0f17235e1993496e92cb8883be,205,1,5.4-M6
2048,5.2,f045be98be3ba032b6b19d71574038eeeb91803b,868e4d9403268e0f17235e1993496e92cb8883be,717,0,5.4-M6
2049,5.4-M13,27858608f46ae9f1cd2c2269151e68f56f882417,eaf7b87bb681e86ebef1778039de929c211b1f99,0,282,5.4-M4
2050,5.4-M12,ca8c711145a11e61a3c6571cef38cf8d53b5d423,eaf7b87bb681e86ebef1778039de929c211b1f99,0,254,5.4-M4
2051,5.4-M11,84d4f441879de01734bb9041fc0cdfbd461386ee,eaf7b87bb681e86ebef1778039de929c211b1f99,0,193,5.4-M4
2052,5.4-M10,bea2847df13b73c7364193419873e3e8b47b5b73,eaf7b87bb681e86ebef1778039de929c211b1f99,0,156,5.4-M4
2053,5.4-M9,ed6f219718bdc9c6435e0cd32e4aa81d558fc302,eaf7b87bb681e86ebef1778039de929c211b1f99,0,120,5.4-M4
2054,5.4-M8,162d76a0e6964f1d42069b42ce0362fedd151f75,eaf7b87bb681e86ebef1778039de929c211b1f99,0,83,5.4-M4
2055,5.4-M7,366217e521da38a4b17f7e6ada0f4d6612475580,eaf7b87bb681e86ebef1778039de929c211b1f99,0,60,5.4-M4
2056,5.4-M6,868e4d9403268e0f17235e1993496e92cb8883be,eaf7b87bb681e86ebef1778039de929c211b1f99,0,55,5.4-M4
2057,5.4-M5,0ad061c6a5c6a0e1c84511b1a2eb7db2f6764e35,eaf7b87bb681e86ebef1778039de929c211b1f99,0,40,5.4-M4
2058,5.4-M3,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,eaf7b87bb681e86ebef1778039de929c211b1f99,40,0,5.4-M4
2059,5.4-M2,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,eaf7b87bb681e86ebef1778039de929c211b1f99,57,0,5.4-M4
2060,5.3,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,eaf7b87bb681e86ebef1778039de929c211b1f99,101,0,5.4-M4
2061,5.3-RC3,e735681d1b11ff0e90c254a3b5302e290ffa05a6,eaf7b87bb681e86ebef1778039de929c211b1f99,103,0,5.4-M4
2062,5.3-RC2,29a84111f6cc9298f83df515830ff40a41d0976c,eaf7b87bb681e86ebef1778039de929c211b1f99,110,0,5.4-M4
2063,5.3-RC1,c979578645aaf77c447b250136db32a7067619a1,eaf7b87bb681e86ebef1778039de929c211b1f99,150,1,5.4-M4
2064,5.2,f045be98be3ba032b6b19d71574038eeeb91803b,eaf7b87bb681e86ebef1778039de929c211b1f99,662,0,5.4-M4
2065,5.2-RC3,ef358b002383f918448dcb5e8ac40b64a35a4c26,eaf7b87bb681e86ebef1778039de929c211b1f99,693,0,5.4-M4
2066,5.2-RC2,3d2b3bbd084ccf75d1921382315d3ac3037ed3bc,eaf7b87bb681e86ebef1778039de929c211b1f99,749,0,5.4-M4
2067,5.2-RC1,d5dd7720eb79dc0cae1a1b38f83e757a031f8ca9,eaf7b87bb681e86ebef1778039de929c211b1f99,753,0,5.4-M4
2068,5.4-M12,ca8c711145a11e61a3c6571cef38cf8d53b5d423,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,0,294,5.4-M3
2069,5.4-M11,84d4f441879de01734bb9041fc0cdfbd461386ee,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,0,233,5.4-M3
2070,5.4-M10,bea2847df13b73c7364193419873e3e8b47b5b73,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,0,196,5.4-M3
2071,5.4-M9,ed6f219718bdc9c6435e0cd32e4aa81d558fc302,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,0,160,5.4-M3
2072,5.4-M8,162d76a0e6964f1d42069b42ce0362fedd151f75,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,0,123,5.4-M3
2073,5.4-M7,366217e521da38a4b17f7e6ada0f4d6612475580,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,0,100,5.4-M3
2074,5.4-M6,868e4d9403268e0f17235e1993496e92cb8883be,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,0,95,5.4-M3
2075,5.4-M5,0ad061c6a5c6a0e1c84511b1a2eb7db2f6764e35,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,0,80,5.4-M3
2076,5.4-M4,eaf7b87bb681e86ebef1778039de929c211b1f99,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,0,40,5.4-M3
2077,5.4-M2,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,17,0,5.4-M3
2078,5.3,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,67,6,5.4-M3
2079,5.3-RC3,e735681d1b11ff0e90c254a3b5302e290ffa05a6,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,67,4,5.4-M3
2080,5.3-RC2,29a84111f6cc9298f83df515830ff40a41d0976c,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,70,0,5.4-M3
2081,5.3-RC1,c979578645aaf77c447b250136db32a7067619a1,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,110,1,5.4-M3
2082,5.2,f045be98be3ba032b6b19d71574038eeeb91803b,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,622,0,5.4-M3
2083,5.2-RC3,ef358b002383f918448dcb5e8ac40b64a35a4c26,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,653,0,5.4-M3
2084,5.2-RC2,3d2b3bbd084ccf75d1921382315d3ac3037ed3bc,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,709,0,5.4-M3
2085,5.2-RC1,d5dd7720eb79dc0cae1a1b38f83e757a031f8ca9,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,713,0,5.4-M3
2086,5.1.2,2a52a7106b2bfbd659c591c2d6fc09ad0ab2db5c,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,3475,0,5.4-M3
2087,5.4-M11,84d4f441879de01734bb9041fc0cdfbd461386ee,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,0,250,5.4-M2
2088,5.4-M10,bea2847df13b73c7364193419873e3e8b47b5b73,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,0,213,5.4-M2
2089,5.4-M9,ed6f219718bdc9c6435e0cd32e4aa81d558fc302,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,0,177,5.4-M2
2090,5.4-M8,162d76a0e6964f1d42069b42ce0362fedd151f75,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,0,140,5.4-M2
2091,5.4-M7,366217e521da38a4b17f7e6ada0f4d6612475580,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,0,117,5.4-M2
2092,5.4-M6,868e4d9403268e0f17235e1993496e92cb8883be,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,0,112,5.4-M2
2093,5.4-M5,0ad061c6a5c6a0e1c84511b1a2eb7db2f6764e35,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,0,97,5.4-M2
2094,5.4-M4,eaf7b87bb681e86ebef1778039de929c211b1f99,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,0,57,5.4-M2
2095,5.4-M3,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,0,17,5.4-M2
2096,5.3,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,50,6,5.4-M2
2097,5.3-RC3,e735681d1b11ff0e90c254a3b5302e290ffa05a6,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,50,4,5.4-M2
2098,5.3-RC2,29a84111f6cc9298f83df515830ff40a41d0976c,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,53,0,5.4-M2
2099,5.3-RC1,c979578645aaf77c447b250136db32a7067619a1,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,93,1,5.4-M2
2100,5.2,f045be98be3ba032b6b19d71574038eeeb91803b,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,605,0,5.4-M2
2101,5.2-RC3,ef358b002383f918448dcb5e8ac40b64a35a4c26,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,636,0,5.4-M2
2102,5.2-RC2,3d2b3bbd084ccf75d1921382315d3ac3037ed3bc,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,692,0,5.4-M2
2103,5.2-RC1,d5dd7720eb79dc0cae1a1b38f83e757a031f8ca9,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,696,0,5.4-M2
2104,5.1.2,2a52a7106b2bfbd659c591c2d6fc09ad0ab2db5c,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,3458,0,5.4-M2
2105,5.1.1,0a231d24c0f1e7ce1d200274b8e9bbe00f9f49fb,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,3470,0,5.4-M2
2106,5.4-M10,bea2847df13b73c7364193419873e3e8b47b5b73,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,0,257,5.3
2107,5.4-M9,ed6f219718bdc9c6435e0cd32e4aa81d558fc302,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,0,221,5.3
2108,5.4-M8,162d76a0e6964f1d42069b42ce0362fedd151f75,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,0,184,5.3
2109,5.4-M7,366217e521da38a4b17f7e6ada0f4d6612475580,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,0,161,5.3
2110,5.4-M6,868e4d9403268e0f17235e1993496e92cb8883be,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,0,156,5.3
2111,5.4-M5,0ad061c6a5c6a0e1c84511b1a2eb7db2f6764e35,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,0,141,5.3
2112,5.4-M4,eaf7b87bb681e86ebef1778039de929c211b1f99,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,0,101,5.3
2113,5.4-M3,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,6,67,5.3
2114,5.4-M2,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,6,50,5.3
2115,5.3-RC3,e735681d1b11ff0e90c254a3b5302e290ffa05a6,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,2,0,5.3
2116,5.3-RC2,29a84111f6cc9298f83df515830ff40a41d0976c,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,9,0,5.3
2117,5.3-RC1,c979578645aaf77c447b250136db32a7067619a1,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,49,1,5.3
2118,5.2,f045be98be3ba032b6b19d71574038eeeb91803b,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,561,0,5.3
2119,5.2-RC3,ef358b002383f918448dcb5e8ac40b64a35a4c26,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,592,0,5.3
2120,5.2-RC2,3d2b3bbd084ccf75d1921382315d3ac3037ed3bc,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,648,0,5.3
2121,5.2-RC1,d5dd7720eb79dc0cae1a1b38f83e757a031f8ca9,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,652,0,5.3
2122,5.1.2,2a52a7106b2bfbd659c591c2d6fc09ad0ab2db5c,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,3414,0,5.3
2123,5.1.1,0a231d24c0f1e7ce1d200274b8e9bbe00f9f49fb,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,3426,0,5.3
2124,5.1,4aa9af3a6a4362b61db365fba32eb0a55d411e7a,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,3433,0,5.3
2125,5.4-M9,ed6f219718bdc9c6435e0cd32e4aa81d558fc302,e735681d1b11ff0e90c254a3b5302e290ffa05a6,0,223,5.3-RC3
2126,5.4-M8,162d76a0e6964f1d42069b42ce0362fedd151f75,e735681d1b11ff0e90c254a3b5302e290ffa05a6,0,186,5.3-RC3
2127,5.4-M7,366217e521da38a4b17f7e6ada0f4d6612475580,e735681d1b11ff0e90c254a3b5302e290ffa05a6,0,163,5.3-RC3
2128,5.4-M6,868e4d9403268e0f17235e1993496e92cb8883be,e735681d1b11ff0e90c254a3b5302e290ffa05a6,0,158,5.3-RC3
2129,5.4-M5,0ad061c6a5c6a0e1c84511b1a2eb7db2f6764e35,e735681d1b11ff0e90c254a3b5302e290ffa05a6,0,143,5.3-RC3
2130,5.4-M4,eaf7b87bb681e86ebef1778039de929c211b1f99,e735681d1b11ff0e90c254a3b5302e290ffa05a6,0,103,5.3-RC3
2131,5.4-M3,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,e735681d1b11ff0e90c254a3b5302e290ffa05a6,4,67,5.3-RC3
2132,5.4-M2,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,e735681d1b11ff0e90c254a3b5302e290ffa05a6,4,50,5.3-RC3
2133,5.3,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,e735681d1b11ff0e90c254a3b5302e290ffa05a6,0,2,5.3-RC3
2134,5.3-RC2,29a84111f6cc9298f83df515830ff40a41d0976c,e735681d1b11ff0e90c254a3b5302e290ffa05a6,7,0,5.3-RC3
2135,5.3-RC1,c979578645aaf77c447b250136db32a7067619a1,e735681d1b11ff0e90c254a3b5302e290ffa05a6,47,1,5.3-RC3
2136,5.2,f045be98be3ba032b6b19d71574038eeeb91803b,e735681d1b11ff0e90c254a3b5302e290ffa05a6,559,0,5.3-RC3
2137,5.2-RC3,ef358b002383f918448dcb5e8ac40b64a35a4c26,e735681d1b11ff0e90c254a3b5302e290ffa05a6,590,0,5.3-RC3
2138,5.2-RC2,3d2b3bbd084ccf75d1921382315d3ac3037ed3bc,e735681d1b11ff0e90c254a3b5302e290ffa05a6,646,0,5.3-RC3
2139,5.2-RC1,d5dd7720eb79dc0cae1a1b38f83e757a031f8ca9,e735681d1b11ff0e90c254a3b5302e290ffa05a6,650,0,5.3-RC3
2140,5.1.2,2a52a7106b2bfbd659c591c2d6fc09ad0ab2db5c,e735681d1b11ff0e90c254a3b5302e290ffa05a6,3412,0,5.3-RC3
2141,5.1.1,0a231d24c0f1e7ce1d200274b8e9bbe00f9f49fb,e735681d1b11ff0e90c254a3b5302e290ffa05a6,3424,0,5.3-RC3
2142,5.1,4aa9af3a6a4362b61db365fba32eb0a55d411e7a,e735681d1b11ff0e90c254a3b5302e290ffa05a6,3431,0,5.3-RC3
2143,5.1-RC2,dfc9f94b72103ee941cc11da6529623fa91df509,e735681d1b11ff0e90c254a3b5302e290ffa05a6,3448,0,5.3-RC3
2144,5.4-M8,162d76a0e6964f1d42069b42ce0362fedd151f75,29a84111f6cc9298f83df515830ff40a41d0976c,0,193,5.3-RC2
2145,5.4-M7,366217e521da38a4b17f7e6ada0f4d6612475580,29a84111f6cc9298f83df515830ff40a41d0976c,0,170,5.3-RC2
2146,5.4-M6,868e4d9403268e0f17235e1993496e92cb8883be,29a84111f6cc9298f83df515830ff40a41d0976c,0,165,5.3-RC2
2147,5.4-M5,0ad061c6a5c6a0e1c84511b1a2eb7db2f6764e35,29a84111f6cc9298f83df515830ff40a41d0976c,0,150,5.3-RC2
2148,5.4-M4,eaf7b87bb681e86ebef1778039de929c211b1f99,29a84111f6cc9298f83df515830ff40a41d0976c,0,110,5.3-RC2
2149,5.4-M3,0fddc5fa4ea33882b60e072eee51f0e1ea585b4c,29a84111f6cc9298f83df515830ff40a41d0976c,0,70,5.3-RC2
2150,5.4-M2,d7ea0a8b14b8649144f7bfbff055f207d954d6c9,29a84111f6cc9298f83df515830ff40a41d0976c,0,53,5.3-RC2
