,from_tag,to_tag,ahead_by,behind_by,from_sha,to_sha
1569,6.7.2,7.9.2,3377,15,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,5832fefc31f5ba25f15b3fa66ed816f7b87fd835
1570,7.9,7.9.2,36,0,6502ec4ffee7e5a57498baaf330b80eb490d01c2,5832fefc31f5ba25f15b3fa66ed816f7b87fd835
1571,8.4.1.35646,7.9.2,37,1299,a0d372f704998d38856c26e28662fd7de062f873,5832fefc31f5ba25f15b3fa66ed816f7b87fd835
1572,7.0,7.9.2,2966,0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,5832fefc31f5ba25f15b3fa66ed816f7b87fd835
1573,7.8,7.9.2,177,0,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,5832fefc31f5ba25f15b3fa66ed816f7b87fd835
1574,8.1.0.31237,7.9.2,37,611,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,5832fefc31f5ba25f15b3fa66ed816f7b87fd835
1575,8.3.0.34182,7.9.2,37,1052,9c58e36328ae79ad3c36c13aa253879351ce3613,5832fefc31f5ba25f15b3fa66ed816f7b87fd835
1576,8.4.2.36762,7.9.2,37,1303,2de1f343e3dbd9e88007b42e475512677c04eb8a,5832fefc31f5ba25f15b3fa66ed816f7b87fd835
1577,6.7.4,7.9.2,3377,50,b62b59da1adf991c41ed0730684f813d4116f6cc,5832fefc31f5ba25f15b3fa66ed816f7b87fd835
1578,7.0,7.9.3,2977,0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1579,7.1,7.9.3,2662,0,ecdde3879059a41f229782061bdad49677dd63f8,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1580,6.7.7,7.9.3,3388,105,4aa6d928f960303eb990d50c275513a517c85e69,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1581,8.4.2.36762,7.9.3,48,1303,2de1f343e3dbd9e88007b42e475512677c04eb8a,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1582,7.9.1,7.9.3,30,0,6818fad17ba67e97d395a8488d5412e00892d5e1,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1583,7.2,7.9.3,2162,0,d7828ea4d821aaceedd431004c83a196cea8b38a,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1584,6.7.3,7.9.3,3388,30,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1585,7.9,7.9.3,47,0,6502ec4ffee7e5a57498baaf330b80eb490d01c2,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1586,6.7.5,7.9.3,3388,77,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1587,7.9.4,7.9.3,0,14,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1588,6.7.4,7.9.3,3388,50,b62b59da1adf991c41ed0730684f813d4116f6cc,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1589,8.1.0.31237,7.9.3,48,611,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1590,7.9.2,7.9.3,11,0,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1591,7.7,7.9.3,697,0,69bc562d207053ef21afd12c8bc9c5217b50227a,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1592,6.7,7.9.3,3428,0,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1593,6.7.6,7.9.3,3388,93,302f75de1ec5df6e983970f3c76b86ee02b1cd26,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1594,8.2.0.32929,7.9.3,48,872,749367809478e5b7f60c6ef952436db9789b5882,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1595,7.6,7.9.3,933,0,c2edd480f08c8a692757df5ce6c89cddb566b666,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1596,7.8,7.9.3,188,0,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1597,6.7.1,7.9.3,3403,0,426519346f51f7b980a76f9050f983110550509d,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1598,8.3.1.34397,7.9.3,48,1055,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1599,7.4,7.9.3,1833,0,86937350807da2beb38dcd4216eafea0009fb99f,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1600,6.7.2,7.9.3,3388,15,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1601,8.4.1.35646,7.9.3,48,1299,a0d372f704998d38856c26e28662fd7de062f873,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1602,7.3,7.9.3,1934,0,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1603,7.5,7.9.3,1176,0,cb851ba202973bd468e070572c1e3b0b0437d2f4,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1604,8.3.0.34182,7.9.3,48,1052,9c58e36328ae79ad3c36c13aa253879351ce3613,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1605,8.0,7.9.3,48,415,87ca68d63f4afd37d74b2f454430dfde9e862c6a,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1606,8.4.0.35506,7.9.3,48,1293,74b4533439f380827d68e8c01667eeaecad89fc7,898a79cc7df01a9603c17f92b93e46ec62bc77d2
1607,8.0,7.9.4,62,415,87ca68d63f4afd37d74b2f454430dfde9e862c6a,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1608,7.9.1,7.9.4,44,0,6818fad17ba67e97d395a8488d5412e00892d5e1,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1609,7.2,7.9.4,2176,0,d7828ea4d821aaceedd431004c83a196cea8b38a,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1610,7.3,7.9.4,1948,0,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1611,7.7,7.9.4,711,0,69bc562d207053ef21afd12c8bc9c5217b50227a,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1612,6.7.4,7.9.4,3402,50,b62b59da1adf991c41ed0730684f813d4116f6cc,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1613,6.7.6,7.9.4,3402,93,302f75de1ec5df6e983970f3c76b86ee02b1cd26,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1614,7.9.3,7.9.4,14,0,898a79cc7df01a9603c17f92b93e46ec62bc77d2,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1615,7.9.2,7.9.4,25,0,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1616,8.2.0.32929,7.9.4,62,872,749367809478e5b7f60c6ef952436db9789b5882,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1617,6.7.1,7.9.4,3417,0,426519346f51f7b980a76f9050f983110550509d,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1618,8.3.0.34182,7.9.4,62,1052,9c58e36328ae79ad3c36c13aa253879351ce3613,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1619,7.6,7.9.4,947,0,c2edd480f08c8a692757df5ce6c89cddb566b666,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1620,7.4,7.9.4,1847,0,86937350807da2beb38dcd4216eafea0009fb99f,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1621,7.0,7.9.4,2991,0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1622,7.1,7.9.4,2676,0,ecdde3879059a41f229782061bdad49677dd63f8,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1623,7.8,7.9.4,202,0,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1624,6.7.3,7.9.4,3402,30,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1625,8.4.0.35506,7.9.4,62,1293,74b4533439f380827d68e8c01667eeaecad89fc7,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1626,8.4.2.36762,7.9.4,62,1303,2de1f343e3dbd9e88007b42e475512677c04eb8a,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1627,8.1.0.31237,7.9.4,62,611,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1628,7.9,7.9.4,61,0,6502ec4ffee7e5a57498baaf330b80eb490d01c2,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1629,8.4.1.35646,7.9.4,62,1299,a0d372f704998d38856c26e28662fd7de062f873,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1630,7.5,7.9.4,1190,0,cb851ba202973bd468e070572c1e3b0b0437d2f4,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1631,6.7.2,7.9.4,3402,15,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1632,6.7.7,7.9.4,3402,105,4aa6d928f960303eb990d50c275513a517c85e69,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1633,8.3.1.34397,7.9.4,62,1055,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1634,6.7.5,7.9.4,3402,77,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,2f8d99a55899105cbf3e3170194c614c2a6ea4d7
1635,7.9.1,8.0,415,18,6818fad17ba67e97d395a8488d5412e00892d5e1,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1636,8.3.1.34397,8.0,0,640,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1637,8.3.0.34182,8.0,0,637,9c58e36328ae79ad3c36c13aa253879351ce3613,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1638,7.3,8.0,2301,0,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1639,6.7.6,8.0,3755,93,302f75de1ec5df6e983970f3c76b86ee02b1cd26,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1640,8.2.0.32929,8.0,0,457,749367809478e5b7f60c6ef952436db9789b5882,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1641,7.4,8.0,2200,0,86937350807da2beb38dcd4216eafea0009fb99f,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1642,7.5,8.0,1543,0,cb851ba202973bd468e070572c1e3b0b0437d2f4,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1643,8.1.0.31237,8.0,0,196,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1644,6.7.3,8.0,3755,30,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1645,7.8,8.0,555,0,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1646,7.2,8.0,2529,0,d7828ea4d821aaceedd431004c83a196cea8b38a,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1647,6.7.4,8.0,3755,50,b62b59da1adf991c41ed0730684f813d4116f6cc,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1648,7.0,8.0,3344,0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1649,6.7.5,8.0,3755,77,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1650,8.4.1.35646,8.0,0,884,a0d372f704998d38856c26e28662fd7de062f873,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1651,6.7.2,8.0,3755,15,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1652,7.9.2,8.0,415,37,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1653,8.4.2.36762,8.0,0,888,2de1f343e3dbd9e88007b42e475512677c04eb8a,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1654,7.7,8.0,1064,0,69bc562d207053ef21afd12c8bc9c5217b50227a,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1655,6.7.7,8.0,3755,105,4aa6d928f960303eb990d50c275513a517c85e69,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1656,7.9,8.0,415,1,6502ec4ffee7e5a57498baaf330b80eb490d01c2,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1657,7.9.4,8.0,415,62,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1658,7.1,8.0,3029,0,ecdde3879059a41f229782061bdad49677dd63f8,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1659,7.9.3,8.0,415,48,898a79cc7df01a9603c17f92b93e46ec62bc77d2,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1660,7.6,8.0,1300,0,c2edd480f08c8a692757df5ce6c89cddb566b666,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1661,8.4.0.35506,8.0,0,878,74b4533439f380827d68e8c01667eeaecad89fc7,87ca68d63f4afd37d74b2f454430dfde9e862c6a
1662,8.2.0.32929,8.1.0.31237,1,262,749367809478e5b7f60c6ef952436db9789b5882,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1663,8.3.1.34397,8.1.0.31237,1,445,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1664,6.7.6,8.1.0.31237,3951,93,302f75de1ec5df6e983970f3c76b86ee02b1cd26,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1665,7.7,8.1.0.31237,1260,0,69bc562d207053ef21afd12c8bc9c5217b50227a,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1666,8.4.1.35646,8.1.0.31237,1,689,a0d372f704998d38856c26e28662fd7de062f873,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1667,7.5,8.1.0.31237,1739,0,cb851ba202973bd468e070572c1e3b0b0437d2f4,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1668,7.9.1,8.1.0.31237,611,18,6818fad17ba67e97d395a8488d5412e00892d5e1,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1669,6.7.3,8.1.0.31237,3951,30,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1670,7.9.3,8.1.0.31237,611,48,898a79cc7df01a9603c17f92b93e46ec62bc77d2,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1671,7.9,8.1.0.31237,611,1,6502ec4ffee7e5a57498baaf330b80eb490d01c2,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1672,8.4.2.36762,8.1.0.31237,1,693,2de1f343e3dbd9e88007b42e475512677c04eb8a,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1673,7.9.4,8.1.0.31237,611,62,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1674,6.7.4,8.1.0.31237,3951,50,b62b59da1adf991c41ed0730684f813d4116f6cc,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1675,7.2,8.1.0.31237,2725,0,d7828ea4d821aaceedd431004c83a196cea8b38a,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1676,8.0,8.1.0.31237,196,0,87ca68d63f4afd37d74b2f454430dfde9e862c6a,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1677,7.3,8.1.0.31237,2497,0,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1678,6.7.5,8.1.0.31237,3951,77,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1679,7.9.2,8.1.0.31237,611,37,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1680,8.4.0.35506,8.1.0.31237,1,683,74b4533439f380827d68e8c01667eeaecad89fc7,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1681,7.8,8.1.0.31237,751,0,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1682,6.7.7,8.1.0.31237,3951,105,4aa6d928f960303eb990d50c275513a517c85e69,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1683,8.3.0.34182,8.1.0.31237,1,442,9c58e36328ae79ad3c36c13aa253879351ce3613,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1684,7.1,8.1.0.31237,3225,0,ecdde3879059a41f229782061bdad49677dd63f8,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1685,7.4,8.1.0.31237,2396,0,86937350807da2beb38dcd4216eafea0009fb99f,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1686,7.6,8.1.0.31237,1496,0,c2edd480f08c8a692757df5ce6c89cddb566b666,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1687,7.0,8.1.0.31237,3540,0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57
1688,7.3,8.2.0.32929,2758,0,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,749367809478e5b7f60c6ef952436db9789b5882
1689,7.7,8.2.0.32929,1521,0,69bc562d207053ef21afd12c8bc9c5217b50227a,749367809478e5b7f60c6ef952436db9789b5882
1690,7.5,8.2.0.32929,2000,0,cb851ba202973bd468e070572c1e3b0b0437d2f4,749367809478e5b7f60c6ef952436db9789b5882
1691,7.6,8.2.0.32929,1757,0,c2edd480f08c8a692757df5ce6c89cddb566b666,749367809478e5b7f60c6ef952436db9789b5882
1692,7.2,8.2.0.32929,2986,0,d7828ea4d821aaceedd431004c83a196cea8b38a,749367809478e5b7f60c6ef952436db9789b5882
1693,7.9,8.2.0.32929,872,1,6502ec4ffee7e5a57498baaf330b80eb490d01c2,749367809478e5b7f60c6ef952436db9789b5882
1694,8.3.0.34182,8.2.0.32929,0,180,9c58e36328ae79ad3c36c13aa253879351ce3613,749367809478e5b7f60c6ef952436db9789b5882
1695,7.9.1,8.2.0.32929,872,18,6818fad17ba67e97d395a8488d5412e00892d5e1,749367809478e5b7f60c6ef952436db9789b5882
1696,8.3.1.34397,8.2.0.32929,0,183,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,749367809478e5b7f60c6ef952436db9789b5882
1697,6.7.4,8.2.0.32929,4212,50,b62b59da1adf991c41ed0730684f813d4116f6cc,749367809478e5b7f60c6ef952436db9789b5882
1698,8.1.0.31237,8.2.0.32929,262,1,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,749367809478e5b7f60c6ef952436db9789b5882
1699,8.4.2.36762,8.2.0.32929,0,431,2de1f343e3dbd9e88007b42e475512677c04eb8a,749367809478e5b7f60c6ef952436db9789b5882
1700,6.7.7,8.2.0.32929,4212,105,4aa6d928f960303eb990d50c275513a517c85e69,749367809478e5b7f60c6ef952436db9789b5882
1701,7.9.4,8.2.0.32929,872,62,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,749367809478e5b7f60c6ef952436db9789b5882
1702,7.4,8.2.0.32929,2657,0,86937350807da2beb38dcd4216eafea0009fb99f,749367809478e5b7f60c6ef952436db9789b5882
1703,6.7.5,8.2.0.32929,4212,77,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,749367809478e5b7f60c6ef952436db9789b5882
1704,8.4.0.35506,8.2.0.32929,0,421,74b4533439f380827d68e8c01667eeaecad89fc7,749367809478e5b7f60c6ef952436db9789b5882
1705,6.7.6,8.2.0.32929,4212,93,302f75de1ec5df6e983970f3c76b86ee02b1cd26,749367809478e5b7f60c6ef952436db9789b5882
1706,7.9.3,8.2.0.32929,872,48,898a79cc7df01a9603c17f92b93e46ec62bc77d2,749367809478e5b7f60c6ef952436db9789b5882
1707,7.8,8.2.0.32929,1012,0,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,749367809478e5b7f60c6ef952436db9789b5882
1708,8.0,8.2.0.32929,457,0,87ca68d63f4afd37d74b2f454430dfde9e862c6a,749367809478e5b7f60c6ef952436db9789b5882
1709,8.4.1.35646,8.2.0.32929,0,427,a0d372f704998d38856c26e28662fd7de062f873,749367809478e5b7f60c6ef952436db9789b5882
1710,7.1,8.2.0.32929,3486,0,ecdde3879059a41f229782061bdad49677dd63f8,749367809478e5b7f60c6ef952436db9789b5882
1711,7.9.2,8.2.0.32929,872,37,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,749367809478e5b7f60c6ef952436db9789b5882
1712,7.0,8.2.0.32929,3801,0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,749367809478e5b7f60c6ef952436db9789b5882
1713,7.9.4,8.3.0.34182,1052,62,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,9c58e36328ae79ad3c36c13aa253879351ce3613
1714,8.3.1.34397,8.3.0.34182,0,3,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,9c58e36328ae79ad3c36c13aa253879351ce3613
1715,8.1.0.31237,8.3.0.34182,442,1,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,9c58e36328ae79ad3c36c13aa253879351ce3613
1716,7.7,8.3.0.34182,1701,0,69bc562d207053ef21afd12c8bc9c5217b50227a,9c58e36328ae79ad3c36c13aa253879351ce3613
1717,6.7.6,8.3.0.34182,4392,93,302f75de1ec5df6e983970f3c76b86ee02b1cd26,9c58e36328ae79ad3c36c13aa253879351ce3613
1718,7.2,8.3.0.34182,3166,0,d7828ea4d821aaceedd431004c83a196cea8b38a,9c58e36328ae79ad3c36c13aa253879351ce3613
1719,6.7.5,8.3.0.34182,4392,77,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,9c58e36328ae79ad3c36c13aa253879351ce3613
1720,7.9,8.3.0.34182,1052,1,6502ec4ffee7e5a57498baaf330b80eb490d01c2,9c58e36328ae79ad3c36c13aa253879351ce3613
1721,7.9.2,8.3.0.34182,1052,37,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,9c58e36328ae79ad3c36c13aa253879351ce3613
1722,7.4,8.3.0.34182,2837,0,86937350807da2beb38dcd4216eafea0009fb99f,9c58e36328ae79ad3c36c13aa253879351ce3613
1723,7.8,8.3.0.34182,1192,0,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,9c58e36328ae79ad3c36c13aa253879351ce3613
1724,7.6,8.3.0.34182,1937,0,c2edd480f08c8a692757df5ce6c89cddb566b666,9c58e36328ae79ad3c36c13aa253879351ce3613
1725,7.3,8.3.0.34182,2938,0,87c1e3d93bf8a583932c11d4e1b740e91f80ffa0,9c58e36328ae79ad3c36c13aa253879351ce3613
1726,8.4.0.35506,8.3.0.34182,0,241,74b4533439f380827d68e8c01667eeaecad89fc7,9c58e36328ae79ad3c36c13aa253879351ce3613
1727,7.5,8.3.0.34182,2180,0,cb851ba202973bd468e070572c1e3b0b0437d2f4,9c58e36328ae79ad3c36c13aa253879351ce3613
1728,8.4.2.36762,8.3.0.34182,0,251,2de1f343e3dbd9e88007b42e475512677c04eb8a,9c58e36328ae79ad3c36c13aa253879351ce3613
1729,7.9.1,8.3.0.34182,1052,18,6818fad17ba67e97d395a8488d5412e00892d5e1,9c58e36328ae79ad3c36c13aa253879351ce3613
1730,7.1,8.3.0.34182,3666,0,ecdde3879059a41f229782061bdad49677dd63f8,9c58e36328ae79ad3c36c13aa253879351ce3613
1731,8.0,8.3.0.34182,637,0,87ca68d63f4afd37d74b2f454430dfde9e862c6a,9c58e36328ae79ad3c36c13aa253879351ce3613
1732,8.4.1.35646,8.3.0.34182,0,247,a0d372f704998d38856c26e28662fd7de062f873,9c58e36328ae79ad3c36c13aa253879351ce3613
1733,7.9.3,8.3.0.34182,1052,48,898a79cc7df01a9603c17f92b93e46ec62bc77d2,9c58e36328ae79ad3c36c13aa253879351ce3613
1734,6.7.7,8.3.0.34182,4392,105,4aa6d928f960303eb990d50c275513a517c85e69,9c58e36328ae79ad3c36c13aa253879351ce3613
1735,7.0,8.3.0.34182,3981,0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,9c58e36328ae79ad3c36c13aa253879351ce3613
1736,8.2.0.32929,8.3.0.34182,180,0,749367809478e5b7f60c6ef952436db9789b5882,9c58e36328ae79ad3c36c13aa253879351ce3613
1737,8.4.1.35646,8.3.1.34397,3,247,a0d372f704998d38856c26e28662fd7de062f873,b77ce511a2039330aea8832ad12e86a8cfa9ff7d
1738,7.9.1,8.3.1.34397,1055,18,6818fad17ba67e97d395a8488d5412e00892d5e1,b77ce511a2039330aea8832ad12e86a8cfa9ff7d
1739,7.9.3,8.3.1.34397,1055,48,898a79cc7df01a9603c17f92b93e46ec62bc77d2,b77ce511a2039330aea8832ad12e86a8cfa9ff7d
1740,7.8,8.3.1.34397,1195,0,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,b77ce511a2039330aea8832ad12e86a8cfa9ff7d
1741,8.4.0.35506,8.3.1.34397,3,241,74b4533439f380827d68e8c01667eeaecad89fc7,b77ce511a2039330aea8832ad12e86a8cfa9ff7d
1742,8.4.2.36762,8.3.1.34397,3,251,2de1f343e3dbd9e88007b42e475512677c04eb8a,b77ce511a2039330aea8832ad12e86a8cfa9ff7d
1743,7.9.2,8.3.1.34397,1055,37,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,b77ce511a2039330aea8832ad12e86a8cfa9ff7d
1744,8.3.0.34182,8.3.1.34397,3,0,9c58e36328ae79ad3c36c13aa253879351ce3613,b77ce511a2039330aea8832ad12e86a8cfa9ff7d
1745,6.7.6,8.3.1.34397,4395,93,302f75de1ec5df6e983970f3c76b86ee02b1cd26,b77ce511a2039330aea8832ad12e86a8cfa9ff7d
1746,7.7,8.3.1.34397,1704,0,69bc562d207053ef21afd12c8bc9c5217b50227a,b77ce511a2039330aea8832ad12e86a8cfa9ff7d
1747,7.6,8.3.1.34397,1940,0,c2edd480f08c8a692757df5ce6c89cddb566b666,b77ce511a2039330aea8832ad12e86a8cfa9ff7d
1748,8.2.0.32929,8.3.1.34397,183,0,749367809478e5b7f60c6ef952436db9789b5882,b77ce511a2039330aea8832ad12e86a8cfa9ff7d
1749,8.1.0.31237,8.3.1.34397,445,1,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,b77ce511a2039330aea8832ad12e86a8cfa9ff7d
1750,7.9.4,8.3.1.34397,1055,62,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,b77ce511a2039330aea8832ad12e86a8cfa9ff7d
1751,7.5,8.3.1.34397,2183,0,cb851ba202973bd468e070572c1e3b0b0437d2f4,b77ce511a2039330aea8832ad12e86a8cfa9ff7d
