,issue_id,component_name,component_id
6782,41548,Scalability,11114
6783,41547,ElasticSearch,11119
6784,41547,Issues,11096
6785,41547,Scalability,11114
6786,41539,Issues,11096
6787,41539,Web API,11100
6788,41508,Plugin API,11065
6789,41504,Web API,11100
6790,41502,Scanner,11105
6791,41501,Scanner,11105
6792,41495,Web,11366
6793,41473,Web,11366
6794,41472,Web,11366
6795,41471,Web,11366
6796,41470,Web,11366
6797,41468,Compute Engine,11118
6798,41468,Web,11366
6799,41467,Compute Engine,11118
6800,41467,Web,11366
6801,41437,Web,11366
6802,41414,Web,11366
6803,41389,Issues,11096
6804,41389,Web,11366
6805,41388,Web,11366
6806,41387,Scanner,11105
6807,41380,Web,11366
6808,41374,Web,11366
6809,41270,Compute Engine,11118
6810,41095,Web,11366
6811,41086,Scanner,11105
6812,41050,Web API,11100
6813,41023,Compute Engine,11118
6814,41022,Quality Gate,11101
6815,41021,Scanner,11105
6816,41020,Web,11366
6817,41004,Documentation,11067
6818,40982,Scanner,11105
6819,40981,Scanner,11105
6820,40958,Plugin API,11065
6821,40958,Scanner,11105
6822,40944,Authentication & Authorization,11086
6823,40944,Web,11366
6824,40906,Compute Engine,11118
6825,40906,Scanner,11105
6826,40896,Scanner,11105
6827,40882,Plugin API,11065
6828,40882,Scanner,11105
6829,40874,Scanner,11105
6830,40873,Compute Engine,11118
6831,40871,Database,11077
6832,40866,Scanner,11105
6833,40865,Issues,11096
6834,40865,Web,11366
6835,40864,Issues,11096
6836,40864,Web,11366
6837,40863,Issues,11096
6838,40863,Web,11366
6839,40862,Compute Engine,11118
6840,40862,Scanner,11105
6841,40861,Scanner,11105
6842,40860,Scanner,11105
6843,40859,Scanner,11105
6844,40857,Scanner,11105
6845,40856,Scanner,11105
6846,40855,Scanner,11105
6847,40832,Duplications,11063
6848,40824,Database,11077
6849,40807,Scanner,11105
6850,40798,Plugin API,11065
6851,40798,Scanner,11105
6852,40792,Plugin API,11065
6853,40792,Scanner,11105
6854,40757,Custom Measure[DEPRECATED],11083
6855,40757,Measures,11112
6856,40754,Scanner,11105
6857,40738,Compute Engine,11118
6858,40730,Web,11366
6859,40729,Component Viewer,11113
6860,40729,Web,11366
6861,40720,Plugin API,11065
6862,40717,Compute Engine,11118
6863,40716,Compute Engine,11118
6864,40703,Issues,11096
6865,40703,Web,11366
6866,40701,Compute Engine,11118
6867,40701,Issues,11096
6868,40701,Web API,11100
6869,40667,Compute Engine,11118
6870,40665,Compute Engine,11118
6871,40663,Compute Engine,11118
6872,40660,Compute Engine,11118
6873,40658,Compute Engine,11118
6874,40656,Compute Engine,11118
6875,40644,Compute Engine,11118
6876,40644,Scanner,11105
6877,40640,Scanner,11105
6878,40628,Compute Engine,11118
6879,40628,Measures,11112
6880,40628,Scanner,11105
6881,40624,Authentication & Authorization,11086
6882,40624,Database,11077
6883,40618,Compute Engine,11118
6884,40618,Measures,11112
6885,40618,Scanner,11105
6886,40578,Compute Engine,11118
6887,40578,Scanner,11105
6888,40578,Web,11366
6889,40563,Scanner,11105
6890,40555,Compute Engine,11118
6891,40529,Scanner,11105
6892,40503,ElasticSearch,11119
6893,40468,Scanner,11105
6894,40468,Scm,11117
6895,40460,Issues,11096
6896,40455,Issues,11096
6897,40455,Plugin API,11065
6898,40454,Database,11077
6899,40452,Rules,11073
6900,40452,Scanner,11105
6901,40436,Scanner,11105
6902,40433,Scanner,11105
6903,40433,Web API,11100
6904,40420,Database,11077
6905,40420,Measures,11112
6906,40419,Plugin API,11065
6907,40419,Rules,11073
6908,40418,Web,11366
6909,40385,Plugin API,11065
6910,40385,Rules,11073
6911,40385,Scanner,11105
6912,40384,Rules,11073
6913,40384,Scanner,11105
6914,40375,Scanner,11105
6915,40347,Compute Engine,11118
6916,40347,Rules,11073
6917,40344,Database,11077
6918,40338,Database,11077
6919,40333,Compute Engine,11118
6920,40265,Web,11366
6921,40225,Activity,11062
6922,40225,Web,11366
6923,40219,Compute Engine,11118
6924,40219,Measures,11112
6925,40219,Scanner,11105
6926,40217,Authentication & Authorization,11086
6927,40217,Scanner,11105
6928,40202,Web API,11100
6929,40200,Compute Engine,11118
6930,40140,Quality Profile,11074
6931,40140,Web,11366
6932,40139,Web,11366
6933,40131,Issues,11096
6934,40131,Web,11366
6935,40127,Compute Engine,11118
6936,40127,Plugin API,11065
6937,40121,Web,11366
6938,40117,Issues,11096
6939,40069,Compute Engine,11118
6940,40069,Scanner,11105
6941,40068,Compute Engine,11118
6942,40058,Compute Engine,11118
6943,40058,Scanner,11105
6944,40057,Compute Engine,11118
6945,40057,Scanner,11105
6946,40056,Compute Engine,11118
6947,40055,Compute Engine,11118
6948,40055,Scanner,11105
6949,40054,Compute Engine,11118
6950,40054,Scanner,11105
6951,40053,Compute Engine,11118
6952,40053,Scanner,11105
6953,40052,Compute Engine,11118
6954,40052,Scanner,11105
6955,40034,Plugin API,11065
6956,40034,Scanner,11105
6957,40032,Scanner,11105
6958,40030,Scanner,11105
6959,39981,Web,11366
6960,39949,Marketplace,12172
6961,39937,Web,11366
6962,39912,Web API,11100
6963,39887,Scanner,11105
6964,39876,Compute Engine,11118
6965,39876,Measures,11112
6966,39876,Scanner,11105
6967,39858,Scanner,11105
6968,39837,Marketplace,12172
6969,39797,Marketplace,12172
6970,39797,Web,11366
6971,39770,Web,11366
6972,39730,Scanner,11105
6973,39683,Plugin API,11065
6974,39683,Scanner,11105
6975,39678,Rules,11073
6976,39676,Rules,11073
6977,39637,Issues,11096
6978,39637,Web,11366
6979,39561,Scanner,11105
6980,39580,Web API,11100
6981,35336,Scanner,11105
6982,35336,Scm,11117
6983,39553,Scanner,11105
6984,39552,Plugin API,11065
6985,39552,Scanner,11105
6986,39551,Scanner,11105
6987,39535,Compute Engine,11118
6988,39535,Issues,11096
6989,39534,Compute Engine,11118
6990,39534,Measures,11112
6991,39533,Compute Engine,11118
6992,39532,Compute Engine,11118
6993,39532,Measures,11112
6994,39499,Web,11366
6995,39498,Web,11366
6996,39477,Issues,11096
6997,39474,Database,11077
6998,39445,Scanner,11105
6999,39409,Compute Engine,11118
7000,39397,Custom Measure[DEPRECATED],11083
7001,39396,Custom Measure[DEPRECATED],11083
7002,39392,ElasticSearch,11119
7003,39392,Rules,11073
7004,39368,Measures,11112
7005,39368,Web,11366
7006,39332,Database,11077
7007,39327,Web,11366
7008,39324,Database,11077
7009,39324,Scanner,11105
7010,39316,Web,11366
7011,39307,Web,11366
7012,39292,Compute Engine,11118
7013,39279,Compute Engine,11118
7014,39279,Quality Gate,11101
7015,39279,Scanner,11105
7016,39078,Compute Engine,11118
7017,39078,Measures,11112
7018,39072,Web,11366
7019,39072,Web API,11100
7020,39070,Custom Measure[DEPRECATED],11083
7021,39069,Custom Measure[DEPRECATED],11083
7022,39068,Custom Measure[DEPRECATED],11083
7023,39068,Web API,11100
7024,39065,Database,11077
7025,39064,Database,11077
7026,39062,Custom Measure[DEPRECATED],11083
7027,39060,Custom Measure[DEPRECATED],11083
7028,39060,Web API,11100
7029,39058,Custom Measure[DEPRECATED],11083
7030,39058,Web API,11100
7031,39056,Duplications,11063
7032,39055,Custom Measure[DEPRECATED],11083
7033,39055,Measures,11112
7034,39047,Measures,11112
7035,39014,Compute Engine,11118
7036,39014,Measures,11112
7037,36605,Scanner,11105
7038,36605,Web API,11100
7039,36584,Scanner,11105
7040,36581,Web,11366
7041,36518,Issues,11096
7042,35063,Web API,11100
7043,33654,Rules,11073
7044,33654,Web,11366
7045,32506,Scm,11117
7046,32475,Scanner,11105
7047,32474,Rules,11073
7048,32470,l10n & i18n,11085
7049,32470,Plugin API,11065
7050,30065,Plugin API,11065
7051,30065,Rules,11073
7052,30065,Scanner,11105
7053,30046,Plugin API,11065
7054,30046,Rules,11073
7055,30064,Compute Engine,11118
7056,30068,Compute Engine,11118
7057,30032,Compute Engine,11118
7058,30032,Database,11077
7059,29990,Web API,11100
7060,30060,Measures,11112
7061,30060,Plugin API,11065
7062,30060,Web API,11100
7063,30059,Issues,11096
7064,30054,Issues,11096
7065,30054,Web API,11100
7066,30043,Web,11366
7067,30058,Measures,11112
7068,30027,Scanner,11105
7069,30037,Measures,11112
7070,30051,Measures,11112
7071,30050,Measures,11112
7072,30040,Measures,11112
7073,30036,Measures,11112
7074,30036,Web API,11100
7075,30048,Measures,11112
7076,30048,Web API,11100
7077,30042,Measures,11112
7078,30049,Activity,11062
7079,30049,Compute Engine,11118
7080,30049,Quality Gate,11101
7081,30053,Activity,11062
7082,30053,Compute Engine,11118
7083,30053,Quality Profile,11074
7084,30033,Compute Engine,11118
7085,30033,Notifications,11064
7086,30047,Database,11077
7087,30047,Notifications,11064
7088,30034,Web,11366
7089,30035,Database,11077
7090,30026,Database,11077
7091,30030,Plugin API,11065
7092,30022,Web API,11100
7093,30024,Quality Gate,11101
7094,30018,Compute Engine,11118
7095,30019,Web,11366
7096,30004,Database,11077
7097,30014,Web API,11100
7098,30010,Plugin API,11065
7099,30010,Scanner,11105
7100,30020,Web,11366
7101,30007,Database,11077
7102,30005,Quality Profile,11074
7103,30000,Marketplace,12172
7104,30009,Issues,11096
7105,30009,Web,11366
7106,30013,Database,11077
7107,30002,Database,11077
7108,30001,Authentication & Authorization,11086
7109,30001,Web,11366
7110,30001,Web API,11100
7111,29996,Marketplace,12172
7112,29998,Marketplace,12172
7113,29983,Web API,11100
7114,29985,ElasticSearch,11119
7115,29985,Quality Profile,11074
7116,29985,Rules,11073
7117,29984,Rules,11073
7118,29980,Web,11366
7119,29993,Plugin API,11065
7120,29993,Scanner,11105
7121,29995,Plugin API,11065
7122,29974,Web API,11100
7123,29981,Authentication & Authorization,11086
7124,29981,Database,11077
7125,29989,Database,11077
7126,29989,Measures,11112
7127,29962,Web API,11100
7128,30028,Web API,11100
7129,29970,Web API,11100
7130,29952,Web,11366
7131,29952,Web API,11100
7132,29955,Web,11366
7133,29944,Web API,11100
7134,29973,Scanner,11105
7135,29948,Web API,11100
7136,29963,Authentication & Authorization,11086
7137,29963,Scanner,11105
7138,29963,Web API,11100
7139,29945,Scanner,11105
7140,29958,Scanner,11105
7141,29957,Scanner,11105
7142,29947,Marketplace,12172
7143,29927,Coverage & Tests,11091
7144,29927,Plugin API,11065
7145,29927,Scanner,11105
7146,29978,Web,11366
7147,29932,Web,11366
7148,29827,Web API,11100
7149,29921,Plugin API,11065
7150,29921,Rules,11073
7151,29912,Rules,11073
7152,29912,Web API,11100
7153,29844,Web API,11100
7154,29930,Web API,11100
7155,29929,Web API,11100
7156,29842,Web API,11100
7157,29924,Web API,11100
7158,29920,Web API,11100
7159,29848,Web API,11100
7160,29923,Web API,11100
7161,29919,Web API,11100
7162,29916,Web API,11100
7163,29913,Web API,11100
7164,29883,Web API,11100
7165,29914,Web API,11100
7166,29840,Web API,11100
7167,29884,Web API,11100
7168,29910,Web API,11100
7169,29911,Web API,11100
7170,29888,Web API,11100
7171,29887,Web API,11100
7172,29906,Web API,11100
7173,29892,Web API,11100
7174,29890,Web API,11100
7175,29902,Web API,11100
7176,29909,Web API,11100
7177,29896,Web API,11100
7178,29903,Web API,11100
7179,29905,Web API,11100
7180,29898,Web API,11100
7181,29908,Web API,11100
7182,29899,Web API,11100
7183,30029,Web API,11100
7184,30023,Web API,11100
7185,29894,Web API,11100
7186,30008,Web API,11100
7187,29986,Web API,11100
7188,29900,Web API,11100
7189,30057,Web API,11100
7190,29965,Web API,11100
7191,29891,Scanner,11105
7192,29880,Documentation,11067
7193,29880,Web,11366
7194,29880,Web API,11100
7195,29889,Plugin API,11065
7196,29889,Rules,11073
7197,29889,Scanner,11105
7198,29881,Issues,11096
7199,29881,Notifications,11064
7200,29849,Quality Gate,11101
7201,29878,Issues,11096
7202,29876,Web API,11100
7203,29873,Web API,11100
7204,29882,Scanner,11105
7205,29882,Scm,11117
7206,29854,Quality Gate,11101
7207,29865,Quality Profile,11074
7208,29872,Quality Profile,11074
7209,29886,Quality Gate,11101
7210,29931,Quality Profile,11074
7211,29852,Documentation,11067
7212,29852,Web API,11100
7213,29856,Web API,11100
7214,29832,Rules,11073
7215,29843,Database,11077
7216,29846,Marketplace,12172
7217,29811,Web,11366
7218,29811,Web API,11100
7219,29841,Scanner,11105
7220,29828,Marketplace,12172
7221,29834,Web API,11100
7222,30011,Web API,11100
7223,29942,Web API,11100
7224,29808,Web,11366
7225,29820,Markdown,11090
7226,29829,Component Viewer,11113
7227,29816,Web,11366
7228,29816,Web API,11100
7229,29835,Database,11077
7230,29901,Web,11366
7231,29802,Database,11077
7232,30062,Web API,11100
7233,29804,Scanner,11105
7234,29791,Plugin API,11065
7235,29781,Rules,11073
7236,29781,Web API,11100
7237,29798,Authentication & Authorization,11086
7238,29798,Web API,11100
7239,29750,Rules,11073
7240,29793,Rules,11073
7241,29805,Component Viewer,11113
7242,29794,Rules,11073
7243,29789,Issues,11096
7244,29759,Quality Profile,11074
7245,29759,Web API,11100
7246,30056,Scanner,11105
7247,29746,Compute Engine,11118
7248,29746,Scanner,11105
7249,29746,Scm,11117
7250,29752,Quality Profile,11074
7251,29747,Measures,11112
7252,29747,Plugin API,11065
7253,29745,Compute Engine,11118
7254,29745,Plugin API,11065
7255,29748,Plugin API,11065
7256,29729,Activity,11062
7257,29729,Measures,11112
7258,29730,Plugin API,11065
7259,29730,Web,11366
7260,29730,Web API,11100
7261,29732,Plugin API,11065
7262,29732,Rules,11073
7263,29704,Rules,11073
7264,29699,Rules,11073
7265,29699,Web,11366
7266,29703,Scanner,11105
7267,30015,Web API,11100
7268,29875,Web API,11100
7269,29966,Web API,11100
7270,29706,Web API,11100
7271,29868,Web API,11100
7272,29895,Web API,11100
7273,29951,Web API,11100
7274,29928,Web API,11100
7275,29933,Web API,11100
7276,29697,Component Viewer,11113
7277,29688,Rules,11073
7278,29688,Web,11366
7279,29713,Web API,11100
7280,29692,Web API,11100
7281,29691,Issues,11096
7282,29691,Rules,11073
7283,29691,Web,11366
7284,29672,Plugin API,11065
7285,29689,Plugin API,11065
7286,29689,Scanner,11105
7287,29685,Quality Gate,11101
7288,30055,Web API,11100
7289,29987,Web API,11100
7290,29831,Component Viewer,11113
7291,29831,Issues,11096
7292,29682,Quality Gate,11101
7293,29674,Quality Gate,11101
7294,29708,Quality Gate,11101
7295,29721,Quality Gate,11101
7296,29676,Database,11077
7297,29956,Measures,11112
7298,29666,Measures,11112
7299,29665,Scanner,11105
7300,29656,Web API,11100
7301,29650,Rules,11073
7302,29731,Web,11366
7303,27726,Database,11077
7304,27612,Issues,11096
7305,27567,Scanner,11105
7306,29416,Issues,11096
7307,29410,Notifications,11064
7308,27863,Compute Engine,11118
7309,27849,Coverage & Tests,11091
7310,27849,Scanner,11105
7311,27850,Compute Engine,11118
7312,27850,Coverage & Tests,11091
7313,28752,Scanner,11105
7314,27851,Quality Gate,11101
7315,27851,Web API,11100
7316,29701,Issues,11096
7317,29701,Scanner,11105
7318,26987,Database,11077
7319,29638,Quality Profile,11074
7320,29633,Quality Profile,11074
7321,29637,Database,11077
7322,29637,Quality Profile,11074
7323,29634,Database,11077
7324,29634,Quality Profile,11074
7325,29643,Database,11077
7326,29643,Quality Profile,11074
7327,26991,Quality Profile,11074
7328,29619,Compute Engine,11118
7329,29614,Compute Engine,11118
7330,29606,Scanner,11105
7331,29605,Scanner,11105
7332,28763,Compute Engine,11118
7333,29607,Scanner,11105
7334,29578,Quality Profile,11074
7335,29576,Quality Profile,11074
7336,29576,Web API,11100
7337,29580,Quality Profile,11074
7338,29580,Web API,11100
7339,29589,Quality Profile,11074
7340,29589,Web API,11100
7341,29586,Quality Profile,11074
7342,29586,Web API,11100
7343,29588,Quality Profile,11074
7344,29588,Web API,11100
7345,29590,Quality Profile,11074
7346,29590,Web API,11100
7347,29863,Quality Profile,11074
7348,29863,Web API,11100
7349,29584,Quality Profile,11074
7350,29584,Web API,11100
7351,29869,Quality Profile,11074
7352,29869,Web API,11100
7353,29823,Quality Profile,11074
7354,29823,Web API,11100
7355,29582,Quality Profile,11074
7356,29582,Web API,11100
7357,29861,Quality Profile,11074
7358,29861,Web API,11100
7359,29583,Quality Profile,11074
7360,29583,Web API,11100
7361,29585,Quality Profile,11074
7362,29585,Web API,11100
7363,29579,Quality Profile,11074
7364,29579,Web API,11100
7365,29574,Quality Profile,11074
7366,29574,Web API,11100
7367,29587,Quality Profile,11074
7368,29587,Web API,11100
7369,29509,Scanner,11105
7370,29509,Scm,11117
7371,29797,Quality Profile,11074
7372,29797,Web API,11100
7373,29554,ElasticSearch,11119
7374,29874,Rules,11073
7375,29552,Measures,11112
7376,29562,Web,11366
7377,29558,Cluster,12088
7378,29556,Plugin API,11065
7379,29556,Scanner,11105
7380,29516,Scanner,11105
7381,29512,Rules,11073
7382,29632,Issues,11096
7383,29632,Web,11366
7384,29514,Web,11366
7385,29523,Authentication & Authorization,11086
7386,29398,Scanner,11105
7387,29403,Scanner,11105
7388,29405,Scanner,11105
7389,29406,Scanner,11105
7390,29400,Scanner,11105
7391,27734,Scanner,11105
7392,29411,Scanner,11105
7393,29466,Plugin API,11065
7394,29466,Scanner,11105
7395,29397,Measures,11112
7396,29395,Scanner,11105
7397,29392,Scanner,11105
7398,29390,Web,11366
7399,29370,Marketplace,12172
7400,29374,Measures,11112
7401,29351,Documentation,11067
7402,29351,Web API,11100
7403,29937,Rules,11073
7404,29340,Quality Profile,11074
7405,29340,Web API,11100
7406,29332,Compute Engine,11118
7407,29331,Activity,11062
7408,29331,Compute Engine,11118
7409,29338,Compute Engine,11118
7410,29336,Compute Engine,11118
7411,29343,Compute Engine,11118
7412,29337,Compute Engine,11118
7413,29337,Duplications,11063
7414,29315,Compute Engine,11118
7415,29333,Compute Engine,11118
7416,29333,Measures,11112
7417,29310,Compute Engine,11118
7418,29310,Database,11077
7419,29326,Exclusions/Inclusions,11084
7420,29326,Web,11366
7421,29581,Scanner,11105
7422,29323,Issues,11096
7423,29322,Issues,11096
7424,29317,Issues,11096
7425,29561,Issues,11096
7426,29321,Issues,11096
7427,29520,Issues,11096
7428,29318,Issues,11096
7429,29307,Authentication & Authorization,11086
7430,29307,Scanner,11105
7431,29296,Scanner,11105
7432,29306,Activity,11062
7433,29306,Quality Gate,11101
7434,29297,Issues,11096
7435,29265,Rules,11073
7436,29263,Authentication & Authorization,11086
7437,29360,Issues,11096
7438,29258,Issues,11096
